"Date","SBR","SBE","BSB","ExC","ExP","ImC","ImP","Man","Bld","UnE","UnC","CPI","PFB","PAT","PCF","PHE","PHH","PH","PT","PC","PRC","PE","DPU","TEx","TIm","ToT","M0","M1","M2","M3","ERE","ERA","USE","USA","Ref","Lom"
"2001-12-01",12707.5,17415.2,-4707.7,-2043,-8.60000000000001,-1795.6,-6.89999999999999,0.399999999999999,-11.4,92.6999999999998,115.3,0,-0.600000000000009,0,-0.0999999999999943,-0.200000000000003,0,-0.299999999999997,2.09999999999999,0.0999999999999943,-0.300000000000011,0,14727,94.2,88.9,106,5329.5,10180.1,7109.39999999997,7046.60000000003,3.99,4.01,3.52,3.58,11.5,15.5
"2002-01-01",-130276.6,-155671.7,25395.1,1162.8,7.60000000000001,-1157.2,2.7,6.7,-4.5,138.2,114.7,-0.199999999999989,0.400000000000006,0,-0.299999999999997,-0.299999999999997,-0.200000000000003,0,0.299999999999997,-0.0999999999999943,-1,0.199999999999989,8355,95.6,90.1,106.1,-8529.8,-6593.59999999999,-6014.89999999997,-5995.5,4.16,4.06,3.59,3.6,10,13.5
"2002-02-01",10747.6,17452.1,-6704.5,139,-2,1418.1,10.7,3.7,16.6,24.5999999999999,113.9,0.0999999999999943,0.200000000000003,-0.400000000000006,-0.200000000000003,-0.299999999999997,-0.0999999999999943,-0.400000000000006,0,3,-0.0999999999999943,-0.299999999999997,7501,99.1,93.1,106.4,10600.4,4017.7,2729.29999999999,2700.89999999997,4.2,4.19,3.64,3.64,10,13.5
"2002-03-01",10277.4,13046.5,-2769.1,1485.2,-0.400000000000006,1688.1,-8.59999999999999,4.3,13,-18,112.5,-0.200000000000003,0,-0.299999999999997,-0.200000000000003,-1.59999999999999,-0.200000000000003,-0.200000000000003,2,0,-0.400000000000006,0,6007,102,96.1,106.1,-3723.4,-241.800000000003,-5224.09999999998,-5090.79999999999,4.13,4.14,3.6,3.63,10,13.5
"2002-04-01",12098,15572,-3474,13,12.2,1301.8,17.9,1,11.9,-56.3000000000002,111.3,-0.299999999999997,-0.900000000000006,-0.100000000000009,0,-0.300000000000011,-0.200000000000003,1.40000000000001,0.900000000000006,0,0,0,7709,103.8,96.6,107.5,-3203.39999999999,1705.5,-1249.80000000005,-1235.5,3.98,4.06,3.59,3.59,9.5,12.5
"2002-05-01",10164.6,13238.4,-3073.7,-988.800000000001,-10.1,-1666,-17,-0.2,5.4,-139,107.9,-1.09999999999999,-1.7,-0.199999999999989,-0.299999999999997,-0.199999999999989,-0.200000000000003,-1.5,-1.2,-7.8,-0.199999999999989,-0.0999999999999943,6013,105.3,102,103.2,-3898.7,5583.2,4779.90000000002,5103.70000000001,4.03,4.05,3.78,3.7,9,12
"2002-06-01",11573.2,13511,-1938,1319.2,10.3,888.399999999998,7.39999999999999,-3.1,-0.5,26.3000000000002,108.5,-0.300000000000011,-0.899999999999991,-0.100000000000009,-0.100000000000009,-0.100000000000009,-0.0999999999999943,-0.5,0.299999999999997,0,0.0999999999999943,0,7209,108.8,103.9,104.7,11823,4675.8,97.2000000000116,-111.099999999977,4.04,4.02,4.01,3.85,8.5,11.5
"2002-07-01",14722,15396.4,-674.299999999999,641.1,1.89999999999999,1934,-1.7,3,-3.3,14.4000000000001,108.1,-0.299999999999997,-0.799999999999997,-0.0999999999999943,-0.0999999999999943,-0.200000000000003,-0.200000000000003,-0.5,1.3,0,-0.400000000000006,0.0999999999999943,5975,109.7,108.5,101.1,-5959.3,2791.2,2580.39999999997,2385.89999999997,4.17,4.12,4.08,4.09,8.5,11.5
"2002-08-01",12096.8,13779.6,-1682.8,-460.6,-2.2,-2389.8,-6.89999999999999,3.6,-1.1,0.299999999999727,107.4,-0.0999999999999943,-0.100000000000009,-0.5,0,-0.199999999999989,-0.200000000000003,-0.100000000000009,0.600000000000009,0,-0.0999999999999943,0,6904,100.7,105.3,95.6,-49.5,-2219.5,-1149.59999999998,-1172,4.14,4.18,4.08,4.09,8,10.5
"2002-09-01",12462.3,14329.4,-1867.1,1347.3,-5,2207.3,10.4,-0.1,-2.5,2.5,106.6,0.0999999999999943,0,-0.900000000000006,-0.0999999999999943,-0.300000000000011,-0.199999999999989,-0.0999999999999943,0.399999999999991,3.59999999999999,0.400000000000006,-1.2,6878,102.8,101.7,101.1,704.699999999997,1392.70000000001,-2000.20000000001,-2113.59999999998,4.15,4.15,4.08,4.07,7.5,10
"2002-10-01",13128.2,18038.5,-4910.3,2215.4,1.90000000000001,2099.6,-3.19999999999999,-4.8,-8.8,0,105.6,-0.200000000000003,0.100000000000009,-3.7,0,-0.199999999999989,-0.200000000000003,-0.200000000000003,1.40000000000001,0,0,-1.19999999999999,11023,109.6,103,106.4,1740.6,-228.800000000003,603.200000000012,605.299999999988,4.03,4.12,3.98,4.05,7,9
"2002-11-01",12953.5,15969.3,-3015.8,-2095.3,4.3,-1915.6,-5.40000000000001,-1.3,-10.1,42.7000000000003,104.2,-0.199999999999989,-0.5,-1.19999999999999,0,-0.100000000000009,-0.100000000000009,-0.0999999999999943,0.799999999999997,0,-0.200000000000003,0.0999999999999943,9273,107.7,111.4,96.7,-1954.3,4281.40000000001,-3057.90000000002,-2387.59999999998,4.01,3.96,3.98,3.96,6.75,8.75
"2002-12-01",13045.9,15375.7,-2329.8,-1705.1,8.40000000000001,-1101.5,10.4,-2.4,-10,66.1999999999998,103.3,-0.100000000000009,-0.100000000000009,-0.5,-0.100000000000009,-0.0999999999999943,-0.199999999999989,0,0.700000000000003,0,-0.100000000000009,0,14748,106.3,106.4,99.9,4801.6,6043.19999999998,2783.80000000005,3730.5,3.84,3.91,4.02,3.99,6.75,8.75
"2003-01-01",-131854.5,-167218.1,35363.6,120.700000000001,-11.5,-1363.3,-3.10000000000001,11.4,-10.6,103.6,102.1,-0.299999999999997,-0.700000000000003,0,-0.299999999999997,-0.900000000000006,-0.200000000000003,0,0.700000000000003,0,-0.399999999999991,-0.0999999999999943,9607,106.8,109.6,97.4,-3562.1,-6588.79999999999,-4587.90000000002,-4006.30000000005,3.82,3.83,4.13,4.06,6.5,8.5
"2003-02-01",10589.3,18187.1,-7597.8,753.1,4.59999999999999,720.100000000002,-6.89999999999999,1.2,13.9,23.5999999999999,102,0,-0.199999999999989,-0.300000000000011,-0.400000000000006,0,-0.100000000000009,-0.100000000000009,1.8,0,-0.100000000000009,0,9554,106.8,111,96.2,417.699999999997,3396.89999999999,3298.5,3576.90000000002,3.91,3.86,4.21,4.16,6.5,8
"2003-03-01",11142.3,14935.6,-3793.3,2422.8,2,3129.9,2.59999999999999,-0.2,19.3,-23.1999999999998,101.9,0.0999999999999943,0.0999999999999943,-0.199999999999989,-0.199999999999989,0,-0.0999999999999943,0,1,0,0.300000000000011,0,8492,108.9,114.5,95.1,1269.1,3391.70000000001,-419.099999999977,-17.9000000000233,4.05,4,4.41,4.32,6,7.75
"2003-04-01",13078.1,15602,-2523.9,-126.800000000003,0.5,-212,-8,0.0999999999999999,16.4,-74.9000000000001,101.3,-0.299999999999997,0.0999999999999943,-0.100000000000009,-0.100000000000009,-0.5,-0.0999999999999943,-1.59999999999999,-2,0,0,0,9573,107.5,114.4,94,1882.3,-5510,-652.900000000023,-383.699999999953,3.84,3.96,4.28,4.3,5.75,7.25
"2003-05-01",10235.3,15498.9,-5263.6,-352,6.40000000000001,-398.899999999998,11.5,2.9,6.7,-86.5,103.1,0.100000000000009,0.900000000000006,0,0,0,0,-0.400000000000006,-1.8,0,0,0,10524,107.7,110,97.9,14.6999999999971,7381.39999999999,3079.70000000001,3162.79999999999,3.71,3.75,4.39,4.33,5.5,7
"2003-06-01",15193,15793.8,-600.800000000003,110.5,-11.2,-706.700000000001,-8.59999999999999,-1.5,1.8,-25,101.4,0.399999999999991,1.90000000000001,0,0,0,0,0,-1,0,-0.200000000000003,0,18585,107.9,109.9,98.2,2387.5,8380.89999999999,2668.39999999997,3040.89999999997,3.9,3.8,4.46,4.44,5.25,6.75
"2003-07-01",12628.3,16447,-3818.7,1189.1,4.8,3376.2,10.4,3.7,-7.4,-11.5999999999999,100.6,0,0.799999999999997,0.100000000000009,-0.299999999999997,-0.5,0,-0.0999999999999943,-0.400000000000006,0,0.0999999999999943,0,43492,105.9,105,100.9,3560.1,628.899999999994,224.900000000023,297.300000000047,3.87,3.91,4.39,4.44,5.25,6.75
"2003-08-01",11763.5,13688.7,-1925.2,-2207.5,-10.6,-3848,-6.3,1.7,-1,-23.9000000000001,99.8,-0.0999999999999943,-0.600000000000009,0.599999999999994,-0.200000000000003,0,0,0,0.5,0,0.100000000000009,0,6458,105.5,105.7,99.8,-6763.5,1451.70000000001,1756.09999999998,1857,3.99,3.92,4.36,4.37,5.25,6.75
"2003-09-01",13001.9,16525.7,-3523.8,4556.1,30.3,4872.6,10.4,-4.2,-9.7,-25.7999999999997,98.7,0.200000000000003,0.900000000000006,0.5,-0.200000000000003,0,0.0999999999999943,-0.0999999999999943,-0.599999999999994,0,-0.100000000000009,-0.100000000000009,8174,96.6,106.6,90.6,5293.8,3372,2136.30000000005,2165.59999999998,3.98,3.98,4.64,4.47,5.25,6.75
"2003-10-01",14048.2,15790.5,-1742.3,1280.7,-15.3,1203.7,-6.60000000000001,-2.5,-6.8,-15.1000000000004,98.4,0.399999999999991,0.700000000000003,3.2,-0.199999999999989,0.400000000000006,0,-0.100000000000009,-0.900000000000006,0,-0.200000000000003,-0.0999999999999943,9548,101.1,107.4,94.1,800.100000000006,-414,5502.89999999997,5535.90000000002,4.02,3.92,4.68,4.59,5.25,6.75
"2003-11-01",13978.2,14631.6,-653.400000000001,-1910.7,-2.8,-1894.7,6,-0.9,-11.9,38.7000000000003,98.3,0.299999999999997,0.899999999999991,1,-0.100000000000009,0,-0.0999999999999943,-0.200000000000003,0.5,0,0.100000000000009,-0.100000000000009,9214,107.1,103.2,103.8,-5725.3,4976.79999999999,1944.5,-30.2000000000116,3.94,3.95,4.71,4.63,5.25,6.75
"2003-12-01",14787.2,16348.4,-1561.2,-932.299999999999,12.1,538.599999999999,-0.299999999999997,4.1,-10.1,78.7999999999997,98.7,0.100000000000009,0,0.399999999999991,-0.0999999999999943,0.0999999999999943,0,0.800000000000011,0.100000000000009,0,0,0,19465,104,111.9,92.9,4693.39999999999,1916.5,3562.40000000002,3821.59999999998,3.74,3.79,4.72,4.65,5.25,6.75
"2004-01-01",-140032.4,-172937.2,32904.8,-313.700000000001,-10.7,-2982,-4.59999999999999,3.6,3.6,117.5,99.2,-0.100000000000009,0.100000000000009,0.100000000000009,-0.299999999999997,-0.299999999999997,0,-0.100000000000009,0.5,0,-0.600000000000009,0,11187,110.4,110.3,100.1,-8010.3,-5467.5,-5924.20000000001,-4991.5,3.85,3.73,4.76,4.71,5.25,6.75
"2004-02-01",10878.8,16086.7,-5207.9,2056.5,8,834.5,3,2.8,-0.599999999999998,1.30000000000018,98.5,0,0.5,0.0999999999999943,-0.300000000000011,-0.200000000000003,0.0999999999999943,-0.0999999999999943,-1,0,-0.5,0,7557,109.2,107.2,101.9,5648.9,3667.80000000002,3335.20000000001,3503.90000000002,3.93,3.85,4.87,4.85,5.25,6.75
"2004-03-01",13054.3,15511.9,-2457.6,3925.7,4.50000000000001,7372.1,10.9,0.4,5.6,-28.6999999999998,98.3,0.100000000000009,0.599999999999994,0,0,0.100000000000009,0.0999999999999943,0.0999999999999943,-0.400000000000006,-0.200000000000003,-0.5,0,9492,107.9,111.1,97.1,-936.200000000004,5040.39999999999,1825.29999999999,2223.79999999999,3.88,3.89,4.75,4.77,5.25,6.75
"2004-04-01",15031.9,14009.5,1022.4,-393.200000000001,-3.10000000000002,3237.2,23.4,2,14.4,-92,97.8,0.5,1.40000000000001,0.299999999999997,0.100000000000009,0.0999999999999943,0.100000000000009,0.100000000000009,1.5,0,0,0.100000000000009,8337,109.5,104.5,104.8,507.300000000003,-1041.5,8684.79999999999,8705.40000000002,4.03,3.96,4.81,4.76,5.25,6.75
"2004-05-01",10913.7,15318,-4404.3,-1877.8,-17,-5949.5,-25.9,-1.7,10.9,-81.3000000000002,97.9,1.2,0.5,0.300000000000011,0.399999999999991,2,1,0.0999999999999943,5.2,0,0.400000000000006,0,7054,118.6,106,111.9,2711.49999999999,4700,-4156.59999999998,-3819.5,3.8,3.94,4.65,4.73,5.25,6.75
"2004-06-01",12801.7,17345.9,-4544.2,1452.2,-0.400000000000006,933.099999999999,-8.59999999999999,-1.6,2.2,-21.3000000000002,98,1,2.89999999999999,0,0,0.200000000000003,0.399999999999991,0.0999999999999943,1,-0.0999999999999943,0.599999999999994,0,6602,126.1,122.1,103.3,-2421.8,3873.39999999999,3669.79999999999,5874.39999999997,3.75,3.79,4.54,4.59,5.25,6.75
"2004-07-01",11766.2,15103.3,-3337,-1506.5,2.7,-1399.3,0.899999999999991,1.5,2.9,-28.7999999999997,97.4,0.199999999999989,1,0.199999999999989,-0.0999999999999943,-0.700000000000003,0.200000000000003,0.100000000000009,-0.700000000000003,0,-0.0999999999999943,0,7474,107.5,98.8,108.8,-353.199999999997,-5339.39999999999,-1101.90000000002,-555.099999999977,3.63,3.64,4.38,4.47,5.75,7.25
"2004-08-01",13119.9,15846.4,-2726.5,-796.700000000001,18.8,-1760.7,10.9,2.4,1.8,-36.7000000000003,97,0,0.200000000000003,-0.299999999999997,-0.0999999999999943,0.0999999999999943,0.100000000000009,0,-0.5,0,0.0999999999999943,0,7191,101.6,100.4,101.2,7807.2,5497.10000000001,3954.60000000003,4028.89999999997,3.68,3.64,4.45,4.44,6,7.5
"2004-09-01",13462.9,16510.41,-3047.6,4377.6,-24.7,4490.9,-11.2,-1.8,-2.4,-34.7999999999997,96.7,-0.199999999999989,-1.2,-0.299999999999997,0.0999999999999943,0.100000000000009,0.0999999999999943,0,0.599999999999994,0,-0.199999999999989,0.200000000000003,7138,116.5,104.7,111.3,-8038.50000000001,656.099999999977,-468.900000000023,182.5,3.56,3.58,4.38,4.38,6.5,8
"2004-10-01",14454.7,16255.59,-1800.9,-533.299999999999,-6.3,-1166.1,-8.89999999999999,-2.1,0.6,-32.7000000000003,96.1,0.0999999999999943,-0.399999999999991,0,0.0999999999999943,-0.200000000000003,0.0999999999999943,0,1.5,0,0,1.59999999999999,9534,113.9,104,109.5,631.800000000003,13025.3,19624.9,19306.8,3.4,3.46,4.33,4.32,6.5,8
"2004-11-01",14619.5,17797.4,-3178,-247,19.3,-547.599999999999,8.8,-4.1,-6.4,4.40000000000009,95,0,0,-0.0999999999999943,0,0,0.100000000000009,0.0999999999999943,0,0,-0.100000000000009,0,9612,104.1,101.5,102.6,-146.5,-6373.10000000001,-13071.9,-13622.2,3.18,3.28,4.22,4.26,6.5,8
"2004-12-01",14099.4,21696.8,-7597.3,-3611.9,-7.3,-2222.7,1.3,-3.5,-8.9,57,94.5,-0.0999999999999943,0.0999999999999943,0,-0.0999999999999943,0,0,-0.899999999999991,-1,0,0,0,16939,99.4,90.3,110.1,5454.6,578.299999999988,9482.79999999999,11552.3,2.99,3.1,4.08,4.14,6.5,8
"2005-01-01",-139419.3,-179433.4,40014.1,60.2999999999993,0.400000000000006,-2525.5,-11.7,3.4,5.4,95.3000000000002,94,-0.700000000000003,-1.09999999999999,-0.200000000000003,-1.09999999999999,0.5,0,1.3,-4.19999999999999,-0.200000000000003,-0.599999999999994,-0.0999999999999943,11971,101,103.1,98,-2669.60000000001,-2531.69999999998,-2297.09999999998,-293,3.12,3.1,4.05,4.08,6.5,8
"2005-02-01",11725.3,19206.7,-7481.4,243.399999999998,-12.1,867.299999999999,3.60000000000001,2.4,-7.2,-0.400000000000091,93,-0.100000000000009,-0.799999999999997,0,0,0,-0.100000000000009,0,0,0,0.399999999999991,-0.100000000000009,7561,102.7,99.5,103.2,717.400000000009,6151.79999999999,5276.59999999998,5052.40000000002,2.95,3.06,3.91,3.98,6.5,8
"2005-03-01",12641.1,16482.4,-3841.3,1757.3,-2.09999999999999,2975.4,-3.90000000000001,0.9,-0.4,-41.9000000000001,93.5,-0.199999999999989,-0.600000000000009,0.299999999999997,-0.100000000000009,-0.0999999999999943,-0.0999999999999943,-0.200000000000003,-0.700000000000003,0.5,0.5,0,6968,95.1,87.6,108.6,1185.3,4301.60000000001,8614.70000000001,8895.69999999995,3.15,3.05,4.08,4.02,6.5,8
